구분,행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100),위치업데이트,,,
kor,4673036000,전라남도,구례군,용방면,69,76,127,25,56.2,35,14,51.33,127.432277777777,35.2475916666666,,,,
kor,4673037000,전라남도,구례군,산동면,69,78,127,26,29.52,35,18,45.91,127.441533333333,35.3127527777777,,,,
kor,4677000000,전라남도,고흥군,,66,62,127,17,13.4,34,36,29.05,127.287055555555,34.6080694444444,,,,
kor,4677025000,전라남도,고흥군,고흥읍,66,62,127,16,56.79,34,36,10.69,127.282441666666,34.6029694444444,,,,
kor,4677025300,전라남도,고흥군,도양읍,64,61,127,8,26.0,34,31,35.05,127.140555555555,34.5264027777777,,,,
kor,4677031000,전라남도,고흥군,풍양면,65,62,127,14,38.67,34,34,20.75,127.244075,34.5724305555555,,,,
kor,4677032000,전라남도,고흥군,도덕면,64,61,127,10,47.59,34,33,49.0,127.179886111111,34.5636111111111,,,,
kor,4677033000,전라남도,고흥군,금산면,63,59,127,7,37.91,34,27,21.5,127.127197222222,34.4559722222222,,,,
kor,4677034000,전라남도,고흥군,도화면,67,60,127,19,10.23,34,30,25.08,127.319508333333,34.5069666666666,,,,
kor,4677035000,전라남도,고흥군,포두면,67,62,127,20,33.64,34,34,6.16,127.342677777777,34.5683777777777,,,,
kor,4677036000,전라남도,고흥군,봉래면,69,59,127,27,40.15,34,27,38.13,127.461152777777,34.4605916666666,,,,
kor,4677037000,전라남도,고흥군,점암면,68,63,127,22,53.71,34,38,58.97,127.381586111111,34.6497138888888,,,,
kor,4677038000,전라남도,고흥군,과역면,67,64,127,21,43.11,34,40,41.17,127.361975,34.6781027777777,,,,
kor,4677039000,전라남도,고흥군,남양면,67,65,127,20,30.84,34,43,32.99,127.3419,34.7258305555555,,,,
kor,4677040000,전라남도,고흥군,동강면,67,66,127,20,9.84,34,46,34.63,127.336066666666,34.7762861111111,,,,
kor,4677041000,전라남도,고흥군,대서면,66,66,127,17,10.52,34,46,5.52,127.286255555555,34.7682,,,,
kor,4677042000,전라남도,고흥군,두원면,66,63,127,16,32.79,34,38,36.44,127.275775,34.6434555555555,,,,
kor,4677044000,전라남도,고흥군,영남면,69,62,127,27,29.0,34,35,55.86,127.458055555555,34.59885,,,,
kor,4677045000,전라남도,고흥군,동일면,69,60,127,28,9.71,34,29,56.14,127.469363888888,34.4989277777777,,,,
kor,4678000000,전라남도,보성군,,62,66,127,4,55.52,34,46,6.0,127.082088888888,34.7683333333333,,,,
kor,4678025000,전라남도,보성군,보성읍,62,66,127,4,56.0,34,45,55.86,127.082222222222,34.7655166666666,,,,
kor,4678025300,전라남도,보성군,벌교읍,67,68,127,20,37.84,34,50,39.17,127.343844444444,34.8442138888888,,,,
kor,4678031000,전라남도,보성군,노동면,62,66,127,4,22.23,34,47,39.02,127.072841666666,34.7941722222222,,,,
kor,4678032000,전라남도,보성군,미력면,63,66,127,5,22.71,34,47,52.22,127.089641666666,34.7978388888888,,,,
kor,4678033000,전라남도,보성군,겸백면,64,67,127,9,14.15,34,49,34.91,127.153930555555,34.8263638888888,,,,
kor,4678034000,전라남도,보성군,율어면,64,68,127,11,20.79,34,52,3.13,127.189108333333,34.8675361111111,,,,
kor,4678035000,전라남도,보성군,복내면,63,69,127,8,0.0,34,53,23.77,127.133333333333,34.8899361111111,,,,
kor,4678036000,전라남도,보성군,문덕면,64,69,127,10,28.35,34,55,34.38,127.174541666666,34.9262166666666,,,,
kor,4678037000,전라남도,보성군,조성면,65,67,127,14,59.08,34,48,19.44,127.249744444444,34.8054,,,,
kor,4678038000,전라남도,보성군,득량면,64,66,127,10,14.79,34,45,32.52,127.170775,34.7590333333333,,,,
kor,4678039000,전라남도,보성군,회천면,63,64,127,5,14.79,34,39,56.35,127.087441666666,34.6656527777777,,,,
kor,4678040000,전라남도,보성군,웅치면,61,65,127,1,20.47,34,42,46.07,127.022352777777,34.7127972222222,,,,
kor,4679000000,전라남도,화순군,,61,72,126,59,18.84,35,3,41.33,126.988566666666,35.0614805555555,,,,
kor,4679025000,전라남도,화순군,화순읍,61,72,126,59,12.08,35,3,24.91,126.986688888888,35.0569194444444,,,,
kor,4679031000,전라남도,화순군,한천면,61,70,127,0,2.84,34,58,29.39,127.000788888888,34.9748305555555,,,,
kor,4679032000,전라남도,화순군,춘양면,60,70,126,57,43.59,34,56,51.14,126.962108333333,34.9475388888888,,,,
kor,4679033000,전라남도,화순군,청풍면,60,68,126,58,20.44,34,52,23.63,126.972344444444,34.8732305555555,,,,
kor,4679034000,전라남도,화순군,이양면,61,68,126,59,26.44,34,53,5.16,126.990677777777,34.8847666666666,,,,
kor,4679035000,전라남도,화순군,능주면,60,71,126,57,35.88,34,59,12.64,126.959966666666,34.9868444444444,,,,
kor,4679036000,전라남도,화순군,도곡면,59,71,126,55,10.47,34,59,35.16,126.919575,34.9931,,,,
kor,4679037000,전라남도,화순군,도암면,59,69,126,53,56.0,34,56,4.97,126.898888888888,34.9347138888888,,,,
kor,4679038000,전라남도,화순군,이서면,62,73,127,4,23.4,35,6,26.57,127.073166666666,35.1073805555555,,,,
kor,4679039500,전라남도,화순군,백아면,63,75,127,8,3.79,35,9,54.25,127.134386111111,35.1650694444444,20200106,,,
kor,4679040000,전라남도,화순군,동복면,63,72,127,7,52.44,35,4,5.11,127.131233333333,35.0680861111111,,,,
kor,4679041500,전라남도,화순군,사평면,63,71,127,5,52.64,35,0,15.11,127.097955555555,35.0041972222222,20200106,,,
kor,4679042000,전라남도,화순군,동면,62,71,127,2,26.4,35,1,36.69,127.040666666666,35.0268583333333,,,,
kor,4680000000,전라남도,장흥군,,59,64,126,54,32.79,34,40,42.69,126.909108333333,34.678525,,,,
kor,4680025000,전라남도,장흥군,장흥읍,59,64,126,54,16.96,34,40,35.97,126.904711111111,34.6766583333333,,,,
kor,4680025300,전라남도,장흥군,관산읍,60,61,126,56,27.52,34,33,30.3,126.940977777777,34.5584166666666,,,,
kor,4680025600,전라남도,장흥군,대덕읍,59,60,126,53,20.28,34,29,39.71,126.888966666666,34.4943638888888,,,,
kor,4680031000,전라남도,장흥군,용산면,59,62,126,54,58.08,34,36,42.36,126.916133333333,34.6117666666666,,,,
kor,4680032000,전라남도,장흥군,안양면,61,63,126,58,33.88,34,38,48.86,126.976077777777,34.6469055555555,,,,
kor,4680033000,전라남도,장흥군,장동면,61,65,126,59,50.55,34,44,48.5,126.997375,34.7468055555555,,,,
kor,4680034000,전라남도,장흥군,장평면,61,66,126,58,37.11,34,46,14.13,126.976975,34.7705916666666,,,,
kor,4680035000,전라남도,장흥군,유치면,58,66,126,50,28.15,34,47,57.1,126.841152777777,34.7991944444444,,,,
kor,4680036000,전라남도,장흥군,부산면,59,65,126,54,19.67,34,43,13.02,126.905463888888,34.7202833333333,,,,
kor,4680037000,전라남도,장흥군,회진면,60,59,126,56,29.88,34,28,42.3,126.941633333333,34.4784166666666,,,,
kor,4681000000,전라남도,강진군,,57,63,126,46,9.11,34,38,20.08,126.769197222222,34.6389111111111,,,,
kor,4681025000,전라남도,강진군,강진읍,57,63,126,46,32.08,34,37,57.97,126.775577777777,34.6327694444444,,,,
kor,4681031000,전라남도,강진군,군동면,58,63,126,49,1.59,34,38,30.32,126.817108333333,34.6417555555555,,,,
kor,4681032000,전라남도,강진군,칠량면,57,61,126,48,4.52,34,34,10.58,126.801255555555,34.5696055555555,,,,
kor,4681033000,전라남도,강진군,대구면,57,60,126,48,10.32,34,29,32.14,126.802866666666,34.4922611111111,,,,
kor,4681034000,전라남도,강진군,도암면,56,61,126,43,47.79,34,32,35.55,126.729941666666,34.5432083333333,,,,
kor,4681035000,전라남도,강진군,신전면,56,60,126,43,19.4,34,30,37.36,126.722055555555,34.5103777777777,,,,
kor,4681036000,전라남도,강진군,성전면,56,64,126,42,40.11,34,41,22.5,126.711141666666,34.6895833333333,,,,
kor,4681037000,전라남도,강진군,작천면,57,64,126,46,24.47,34,42,4.02,126.773463888888,34.7011166666666,,,,
kor,4681038000,전라남도,강진군,병영면,58,65,126,48,53.11,34,42,49.61,126.814752777777,34.7137805555555,,,,
kor,4681039000,전라남도,강진군,옴천면,57,65,126,47,47.23,34,44,31.0,126.796452777777,34.7419444444444,,,,
kor,4681040000,전라남도,강진군,마량면,58,59,126,49,15.59,34,26,50.41,126.820997222222,34.4473361111111,,,,
kor,4682000000,전라남도,해남군,,54,61,126,36,4.64,34,34,13.57,126.601288888888,34.5704361111111,,,,
kor,4682025000,전라남도,해남군,해남읍,54,61,126,36,4.55,34,33,43.38,126.601263888888,34.56205,,,,
kor,4682031000,전라남도,해남군,삼산면,54,60,126,36,43.28,34,31,3.77,126.612022222222,34.5177138888888,,,,
kor,4682032000,전라남도,해남군,화산면,52,60,126,31,2.15,34,29,17.52,126.517263888888,34.4882,,,,
kor,4682033000,전라남도,해남군,현산면,53,59,126,33,20.15,34,27,24.28,126.555597222222,34.4567444444444,,,,
kor,4682034000,전라남도,해남군,송지면,52,57,126,31,17.2,34,21,59.19,126.521444444444,34.3664416666666,,,,
kor,4682035000,전라남도,해남군,북평면,54,58,126,37,38.84,34,24,17.99,126.627455555555,34.4049972222222,,,,
kor,4682036000,전라남도,해남군,북일면,55,59,126,40,41.15,34,27,39.77,126.678097222222,34.4610472222222,,,,
kor,4682037000,전라남도,해남군,옥천면,55,61,126,38,59.52,34,33,51.67,126.649866666666,34.5643527777777,,,,
kor,4682038000,전라남도,해남군,계곡면,55,63,126,39,41.76,34,38,31.16,126.6616,34.6419888888888,,,,
kor,4682039000,전라남도,해남군,마산면,53,62,126,34,12.47,34,37,6.66,126.570130555555,34.6185166666666,,,,
kor,4682040000,전라남도,해남군,황산면,51,61,126,26,18.35,34,34,25.67,126.438430555555,34.5737972222222,,,,
kor,4682041000,전라남도,해남군,산이면,51,63,126,26,59.67,34,38,29.8,126.449908333333,34.6416111111111,,,,
kor,4682042000,전라남도,해남군,문내면,49,62,126,18,38.2,34,35,19.85,126.310611111111,34.5888472222222,,,,
kor,4682043000,전라남도,해남군,화원면,49,64,126,19,47.03,34,40,3.91,126.329730555555,34.6677527777777,,,,
kor,4683000000,전라남도,영암군,,56,66,126,41,55.03,34,47,49.16,126.698619444444,34.7969888888888,,,,
kor,4683025000,전라남도,영암군,영암읍,56,66,126,42,12.23,34,47,48.0,126.703397222222,34.7966666666666,,,,
kor,4683025300,전라남도,영암군,삼호읍,51,65,126,28,16.28,34,44,34.47,126.471188888888,34.7429083333333,,,,
kor,4683031000,전라남도,영암군,덕진면,56,67,126,41,56.67,34,48,56.77,126.699075,34.8157694444444,,,,
kor,4683032000,전라남도,영암군,금정면,56,68,126,45,3.76,34,51,35.85,126.751044444444,34.8599583333333,,,,
kor,4683033000,전라남도,영암군,신북면,55,68,126,41,40.55,34,53,13.99,126.694597222222,34.8872194444444,,,,
kor,4683034000,전라남도,영암군,시종면,54,68,126,36,32.84,34,51,55.85,126.609122222222,34.8655138888888,,,,
kor,4683035000,전라남도,영암군,도포면,55,67,126,38,44.71,34,50,31.58,126.645752777777,34.8421055555555,,,,
kor,4683036000,전라남도,영암군,군서면,55,66,126,39,9.35,34,46,35.44,126.652597222222,34.7765111111111,,,,
kor,4683037000,전라남도,영암군,서호면,54,65,126,35,13.03,34,45,6.8,126.586952777777,34.7518888888888,,,,
kor,4683038000,전라남도,영암군,학산면,53,65,126,34,19.76,34,43,23.16,126.572155555555,34.7231,,,,
kor,4683039000,전라남도,영암군,미암면,53,64,126,34,25.71,34,41,46.19,126.573808333333,34.6961638888888,,,,
kor,4684000000,전라남도,무안군,,52,71,126,29,1.32,34,59,14.53,126.4837,34.9873694444444,,,,
kor,4684025000,전라남도,무안군,무안읍,52,71,126,28,42.0,34,59,14.89,126.478333333333,34.9874694444444,,,,
kor,4684025300,전라남도,무안군,일로읍,52,67,126,29,32.52,34,50,53.91,126.492366666666,34.8483083333333,,,,
kor,4684025600,전라남도,무안군,삼향읍,51,67,126,26,36.91,34,49,12.13,126.443586111111,34.8200361111111,20140319,,,
kor,4684032000,전라남도,무안군,몽탄면,52,69,126,30,14.79,34,55,39.58,126.504108333333,34.9276611111111,,,,
kor,4684033000,전라남도,무안군,청계면,51,69,126,25,51.03,34,54,28.58,126.430841666666,34.9079388888888,,,,
kor,4684034000,전라남도,무안군,현경면,50,71,126,24,50.23,35,1,5.99,126.413952777777,35.0183305555555,,,,
kor,4684035000,전라남도,무안군,망운면,50,71,126,23,47.79,35,0,35.32,126.396608333333,35.0098111111111,,,,
kor,4684036000,전라남도,무안군,해제면,48,73,126,17,47.55,35,6,26.61,126.296541666666,35.1073916666666,,,,
kor,4684037000,전라남도,무안군,운남면,49,70,126,20,43.03,34,57,32.91,126.345286111111,34.9591416666666,,,,
kor,4686000000,전라남도,함평군,,52,72,126,31,7.03,35,3,45.88,126.518619444444,35.0627444444444,,,,
kor,4686025000,전라남도,함평군,함평읍,52,72,126,31,20.0,35,3,44.33,126.522222222222,35.0623138888888,,,,
kor,4686031000,전라남도,함평군,손불면,51,74,126,26,1.67,35,8,24.63,126.433797222222,35.140175,,,,
kor,4686032000,전라남도,함평군,신광면,52,74,126,29,59.11,35,9,9.19,126.499752777777,35.1525527777777,,,,
kor,4686033000,전라남도,함평군,학교면,53,71,126,32,22.52,35,0,49.83,126.539588888888,35.0138416666666,,,,
kor,4686034000,전라남도,함평군,엄다면,52,71,126,31,4.47,35,0,25.88,126.517908333333,35.0071888888888,,,,
kor,4686035000,전라남도,함평군,대동면,53,72,126,32,0.32,35,3,56.36,126.533422222222,35.0656555555555,,,,
kor,4686036000,전라남도,함평군,나산면,54,73,126,36,39.55,35,6,38.88,126.610986111111,35.1108,,,,
kor,4686037000,전라남도,함평군,해보면,54,75,126,36,11.59,35,10,38.69,126.603219444444,35.1774138888888,,,,
kor,4686038000,전라남도,함평군,월야면,54,75,126,38,3.52,35,10,36.97,126.634311111111,35.1769361111111,,,,
kor,4687000000,전라남도,영광군,,52,77,126,30,50.71,35,16,27.0,126.514086111111,35.2741666666666,,,,
kor,4687025000,전라남도,영광군,영광읍,52,77,126,30,50.15,35,16,29.64,126.513930555555,35.2749,,,,
kor,4687025300,전라남도,영광군,백수읍,51,77,126,25,22.03,35,16,48.61,126.422786111111,35.2801694444444,,,,
kor,4687025600,전라남도,영광군,홍농읍,51,79,126,26,50.71,35,23,33.53,126.447419444444,35.3926472222222,,,,
kor,4687031000,전라남도,영광군,대마면,53,77,126,34,46.32,35,17,53.97,126.579533333333,35.298325,,,,
kor,4687032000,전라남도,영광군,묘량면,53,76,126,32,42.76,35,15,14.52,126.545211111111,35.2540333333333,,,,
kor,4687033000,전라남도,영광군,불갑면,52,75,126,30,34.71,35,12,21.32,126.509641666666,35.2059222222222,,,,
kor,4687034000,전라남도,영광군,군서면,52,76,126,28,37.96,35,15,17.13,126.477211111111,35.2547583333333,,,,
kor,4687035000,전라남도,영광군,군남면,51,76,126,27,16.96,35,14,11.96,126.454711111111,35.2366555555555,,,,
kor,4687036000,전라남도,영광군,염산면,50,75,126,22,26.28,35,12,53.22,126.373966666666,35.2147833333333,,,,
kor,4687037000,전라남도,영광군,법성면,51,79,126,26,52.88,35,21,32.38,126.448022222222,35.3589944444444,,,,
kor,4687038000,전라남도,영광군,낙월면,45,75,126,8,22.64,35,11,56.89,126.139622222222,35.1991361111111,,,,
kor,4688000000,전라남도,장성군,,57,77,126,47,13.11,35,17,55.72,126.786975,35.2988111111111,,,,
kor,4688025000,전라남도,장성군,장성읍,57,77,126,47,14.23,35,18,0.02,126.787286111111,35.3000055555555,,,,
kor,4688031000,전라남도,장성군,진원면,58,77,126,50,7.67,35,16,12.38,126.835463888888,35.2701055555555,,,,
kor,4688032000,전라남도,장성군,남면,58,76,126,48,51.44,35,14,28.52,126.814288888888,35.2412555555555,,,,
kor,4688033000,전라남도,장성군,동화면,56,77,126,44,27.32,35,16,52.44,126.740922222222,35.2812333333333,,,,
kor,4688034000,전라남도,장성군,삼서면,55,76,126,38,54.52,35,13,44.8,126.648477777777,35.2291111111111,,,,
kor,4688035000,전라남도,장성군,삼계면,55,76,126,39,59.67,35,15,23.36,126.666575,35.2564888888888,,,,
kor,4688036000,전라남도,장성군,황룡면,57,77,126,46,30.2,35,17,8.88,126.775055555555,35.2857999999999,,,,
kor,4688037000,전라남도,장성군,서삼면,57,78,126,46,9.2,35,19,51.75,126.769222222222,35.3310416666666,,,,
kor,4688038000,전라남도,장성군,북일면,57,79,126,48,33.84,35,22,18.25,126.8094,35.3717361111111,,,,
kor,4688039000,전라남도,장성군,북이면,57,80,126,48,38.71,35,25,32.41,126.810752777777,35.4256694444444,,,,
kor,4688040000,전라남도,장성군,북하면,59,80,126,52,54.35,35,24,15.38,126.881763888888,35.4042722222222,,,,
kor,4689000000,전라남도,완도군,,57,56,126,45,25.55,34,18,28.27,126.757097222222,34.3078527777777,,,,
kor,4689025000,전라남도,완도군,완도읍,57,56,126,44,51.28,34,18,48.91,126.747577777777,34.3135861111111,,,,
kor,4689025300,전라남도,완도군,금일읍,62,57,127,1,53.59,34,20,44.49,127.031552777777,34.3456916666666,,,,
kor,4689025600,전라남도,완도군,노화읍,53,53,126,34,40.32,34,10,28.88,126.577866666666,34.1746888888888,,,,
kor,4689031000,전라남도,완도군,군외면,55,57,126,38,58.11,34,23,10.52,126.649475,34.3862555555555,,,,
kor,4689032000,전라남도,완도군,신지면,58,56,126,49,45.35,34,19,53.77,126.829263888888,34.3316027777777,,,,
kor,4689033000,전라남도,완도군,고금면,58,58,126,48,23.03,34,23,30.41,126.806397222222,34.3917805555555,,,,
kor,4689034000,전라남도,완도군,약산면,59,58,126,54,0.88,34,23,25.78,126.900244444444,34.3904944444444,,,,
kor,4689035000,전라남도,완도군,청산면,59,53,126,51,39.59,34,10,36.19,126.860997222222,34.1767194444444,,,,
kor,4689036000,전라남도,완도군,소안면,55,53,126,39,10.88,34,10,17.94,126.653022222222,34.17165,,,,
kor,4689037000,전라남도,완도군,금당면,62,58,127,4,23.76,34,25,36.3,127.073266666666,34.42675,,,,
kor,4689038000,전라남도,완도군,보길면,53,53,126,34,10.59,34,9,57.3,126.569608333333,34.1659166666666,,,,
kor,4689039000,전라남도,완도군,생일면,61,56,126,59,58.91,34,19,47.82,126.999697222222,34.32995,,,,
kor,4690000000,전라남도,진도군,,48,59,126,15,55.96,34,29,1.5,126.265544444444,34.48375,,,,
kor,4690025000,전라남도,진도군,진도읍,48,59,126,15,53.88,34,28,39.92,126.264966666666,34.4777555555555,,,,
kor,4690031000,전라남도,진도군,군내면,48,60,126,17,38.32,34,30,33.77,126.293977777777,34.5093805555555,,,,
kor,4690032000,전라남도,진도군,고군면,49,60,126,20,42.08,34,29,14.42,126.345022222222,34.4873388888888,,,,
kor,4690033000,전라남도,진도군,의신면,48,58,126,17,7.67,34,26,10.21,126.285463888888,34.4361694444444,,,,
kor,4690034000,전라남도,진도군,임회면,46,58,126,11,31.79,34,24,10.41,126.192163888888,34.4028916666666,,,,
kor,4690035000,전라남도,진도군,지산면,46,58,126,10,9.52,34,25,20.97,126.169311111111,34.4224916666666,,,,
kor,4690036000,전라남도,진도군,조도면,44,55,126,2,56.67,34,17,37.86,126.049075,34.29385,,,,
kor,4691000000,전라남도,신안군,,50,66,126,22,54.23,34,47,23.32,126.381730555555,34.7898111111111,,,,
